"","minute","temp_mean","sal_mean","depth_mean"
"188",2021-01-15 13:01:00,29.59,33.734021795,0.332833333333333
"189",2021-01-15 13:02:00,29.615,33.7247413766667,0.364166666666667
"190",2021-01-15 13:03:00,29.58,33.7432268333333,0.387833333333333
"191",2021-01-15 13:04:00,29.3083333333333,33.84577208,0.3645
"192",2021-01-15 13:05:00,29.3833333333333,33.7973209166667,0.360333333333333
"193",2021-01-15 13:06:00,29.3083333333333,33.8270959716667,0.382833333333333
"194",2021-01-15 13:07:00,29.22,33.8641602466667,0.378
"195",2021-01-15 13:08:00,29.2183333333333,33.8576660866667,0.3535
"196",2021-01-15 13:09:00,29.1683333333333,33.8798279683333,0.373666666666667
"197",2021-01-15 13:10:00,29.3566666666667,33.8970411016667,0.394
"198",2021-01-15 13:11:00,29.4683333333333,33.876672275,0.364833333333333
"199",2021-01-15 13:12:00,29.345,33.9140068883333,0.3625
"200",2021-01-15 13:13:00,29.4466666666667,33.875986645,0.417166666666667
"201",2021-01-15 13:14:00,29.735,33.7875309466667,0.379333333333333
"202",2021-01-15 13:15:00,29.825,33.7306678283333,0.3685
"203",2021-01-15 13:16:00,29.8483333333333,33.7100260083333,0.3745
"204",2021-01-15 13:17:00,29.7316666666667,33.7282475583333,0.396666666666667
"205",2021-01-15 13:18:00,29.7616666666667,33.704005795,0.373333333333333
"206",2021-01-15 13:19:00,29.7783333333333,33.666616625,0.368
"207",2021-01-15 13:20:00,29.755,33.6659511933333,0.369833333333333
"208",2021-01-15 13:21:00,29.58,33.6901200616667,0.382666666666667
"209",2021-01-15 13:22:00,29.5966666666667,33.70910758,0.3745
"210",2021-01-15 13:23:00,29.525,33.7127255766667,0.405833333333333
"211",2021-01-15 13:24:00,29.59,28.914361105,0.380666666666667
"212",2021-01-15 13:25:00,29.7216666666667,33.58910066,0.375
"213",2021-01-15 13:26:00,29.6783333333333,33.57732639,0.3825
"214",2021-01-15 13:27:00,29.7483333333333,33.5275477416667,0.395166666666667
"215",2021-01-15 13:28:00,29.7583333333333,33.4739417916667,0.369666666666667
"216",2021-01-15 13:29:00,29.7516666666667,33.4042634383333,0.389166666666667
"217",2021-01-15 13:30:00,29.725,33.383257465,0.379333333333333
"218",2021-01-15 13:31:00,29.7783333333333,33.329727775,0.382666666666667
"219",2021-01-15 13:32:00,29.79,33.2694467416667,0.403666666666667
"220",2021-01-15 13:33:00,29.775,33.24809197,0.420833333333333
"221",2021-01-15 13:34:00,29.7766666666667,33.18801848,0.364666666666667
"222",2021-01-15 13:35:00,29.77,33.1375402483333,0.411333333333333
"223",2021-01-15 13:36:00,29.8166666666667,33.0576055033333,0.4245
"224",2021-01-15 13:37:00,29.7983333333333,33.0080339233333,0.374666666666667
"225",2021-01-15 13:38:00,29.74,32.9764259616667,0.378333333333333
"226",2021-01-15 13:39:00,29.775,32.90142075,0.407333333333333
"227",2021-01-15 13:40:00,29.9533333333333,33.6952524383333,0.3845
"228",2021-01-15 13:41:00,30.2283333333333,33.5935552966667,0.381333333333333
"229",2021-01-15 13:42:00,30.4316666666667,33.5033076733333,0.4015
"230",2021-01-15 13:43:00,30.6433333333333,33.431232965,0.4015
"231",2021-01-15 13:44:00,31.0433333333333,33.292397825,0.389333333333333
"232",2021-01-15 13:45:00,31.1966666666667,33.2138580216667,0.409166666666667
"233",2021-01-15 13:46:00,31.4,33.1147926766667,0.399166666666667
"234",2021-01-15 13:47:00,31.4866666666667,33.0140794283333,0.39
"235",2021-01-15 13:48:00,31.5733333333333,32.7496872783333,0.3815
"236",2021-01-15 13:49:00,31.8433333333333,32.5250058083333,0.4115
"237",2021-01-15 13:50:00,31.8316666666667,32.5145851783333,0.384166666666667
"238",2021-01-15 13:51:00,31.8616666666667,32.4668667283333,0.385833333333333
"239",2021-01-15 13:52:00,31.93,32.40857669,0.42925
